fight_id,event_date,weight_class,outcome,fighter_a_name,fighter_b_name,fighter_a_age,fighter_a_height,fighter_a_reach,fighter_a_weight,fighter_a_total_fights,fighter_a_win_percentage,fighter_a_recent_wins,fighter_a_win_streak,fighter_a_sig_strikes_landed_per_min,fighter_a_sig_strikes_absorbed_per_min,fighter_a_sig_strike_accuracy,fighter_a_sig_strike_defense,fighter_a_takedowns_landed_per_fight,fighter_a_takedown_attempts_per_fight,fighter_a_takedown_defense,fighter_a_submission_attempts_per_fight,fighter_a_ko_tko_win_rate,fighter_a_control_time_per_fight,fighter_b_age,fighter_b_height,fighter_b_reach,fighter_b_weight,fighter_b_total_fights,fighter_b_win_percentage,fighter_b_recent_wins,fighter_b_win_streak,fighter_b_sig_strikes_landed_per_min,fighter_b_sig_strikes_absorbed_per_min,fighter_b_sig_strike_accuracy,fighter_b_sig_strike_defense,fighter_b_takedowns_landed_per_fight,fighter_b_takedown_attempts_per_fight,fighter_b_takedown_defense,fighter_b_submission_attempts_per_fight,fighter_b_ko_tko_win_rate,fighter_b_control_time_per_fight,sig_strikes_landed_diff,sig_strike_accuracy_diff,takedowns_landed_diff,takedown_defense_diff,reach_diff,age_diff
febbd4eb209b4579,"July 08, 2016",Featherweight,1,Dooho Choi,Thiago Tavares,34.1,70.0,70.0,145.0,21,76.19047619,5,2,4.67,4.02,56,56,1.43,2.698113208,47,0.6,43.75,6.296296296,40.5,67.0,70.0,145.0,29,72.4137931,6,0,2.0,2.31,40,62,3.83,9.119047619,62,1.5,28.57142857,43.7037037,2.67,16,-2.4,-15,0.0,-6.4
6c4b3cca92fcb9c7,"July 08, 2016",Lightweight,1,Joaquim Silva,Andrew Holbrook,36.3,68.0,69.0,155.0,19,68.42105263,5,0,3.66,4.53,43,53,0.39,0.78,69,0.8,46.15384615,5.294117647,39.3,71.0,70.0,155.0,15,80.0,2,0,2.2,3.0,49,54,0.85,4.722222222,10,2.1,25.0,0.0,1.46,-6,-0.46,59,-1.0,-3.0
36388dce4a8cc18f,"July 08, 2016",Featherweight,1,Gray Maynard,Fernando Bruno,46.0,69.0,70.0,155.0,21,61.9047619,3,0,1.92,2.64,32,66,2.91,6.191489362,81,0.7,46.15384615,26.73333333,43.2,66.0,,145.0,19,78.94736842,0,0,1.75,1.78,39,48,2.02,9.181818182,56,0.5,0.0,9.866666667,0.17,-7,0.89,25,,2.8
9275134accfb1adc,"July 08, 2016",Flyweight,0,John Moraga,Matheus Nicolau,41.1,66.0,66.0,125.0,26,73.07692308,5,0,2.57,2.55,43,56,0.62,2.695652174,44,1.1,21.05263158,0.0,32.3,66.0,66.0,125.0,26,73.07692308,6,0,3.31,2.98,51,65,1.22,2.837209302,90,0.8,21.05263158,2.866666667,-0.74,-8,-0.6,-46,0.0,8.8
f990e8b2a08053db,"July 08, 2016",Light Heavyweight,0,Cory Hendricks,Josh Stansbury,37.0,75.0,75.0,205.0,4,75.0,0,0,3.13,4.07,39,42,0.0,0.0,100,0.0,0.0,1.2,40.5,74.0,74.0,205.0,12,33.33333333,1,0,3.22,3.54,54,54,0.0,0.0,87,1.0,25.0,31.2,-0.09,-15,0.0,13,,-3.5
0c703bf17c04fee4,"July 08, 2016",Middleweight,1,Cezar Ferreira,Anthony Smith,40.2,73.0,78.0,185.0,21,61.9047619,5,0,1.9,2.44,42,53,2.69,5.075471698,84,0.5,23.07692308,34.66666667,36.8,76.0,76.0,205.0,60,63.33333333,4,0,3.19,5.04,49,44,0.44,2.0,50,0.6,36.84210526,0.2,-1.29,-7,2.25,34,2.0,3.4
b319a24919106555,"July 08, 2016",Lightweight,0,Jake Matthews,Kevin Lee,30.7,71.0,73.0,170.0,28,75.0,6,0,3.45,2.63,43,61,1.46,3.56097561,67,0.6,14.28571429,0.0,32.7,69.0,77.0,170.0,26,69.23076923,4,0,3.88,3.6,42,50,3.18,7.395348837,75,0.8,22.22222222,37.80487805,-0.43,1,-1.72,-8,-4.0,-2.0
b3b5bd50fa34342c,"July 08, 2016",Welterweight,1,Li Jingliang,Anton Zafir,37.1,72.0,71.0,170.0,28,67.85714286,5,0,4.46,3.95,42,56,1.19,2.902439024,60,0.0,47.36842105,7.228915663,38.0,71.0,,170.0,10,70.0,0,0,2.99,2.31,64,52,6.11,10.18333333,0,0.0,28.57142857,29.27710843,1.47,-22,-4.92,60,,-0.9
bb9020ac324fb706,"July 07, 2016",Lightweight,0,Rafael Dos Anjos,Eddie Alvarez,40.5,68.0,70.0,170.0,49,65.30612245,4,0,3.48,3.23,47,60,1.95,5.571428571,54,0.6,25.0,5.76419214,41.3,69.0,69.0,155.0,35,82.85714286,5,0,4.32,4.39,41,55,2.92,8.111111111,92,0.5,20.68965517,5.240174672,-0.84,6,-0.97,-38,1.0,-0.8
9a984ea967886979,"July 07, 2016",Heavyweight,0,Roy Nelson,Derrick Lewis,48.9,72.0,73.0,263.0,36,61.11111111,3,0,2.18,4.79,36,46,1.14,4.222222222,65,0.1,45.45454545,38.73333333,40.3,75.0,79.0,260.0,40,70.0,4,0,2.48,2.48,50,40,0.57,2.192307692,52,0.0,78.57142857,0.133333333,-0.3,-14,0.57,13,-6.0,8.6
420f4e4dc341eb57,"July 07, 2016",Welterweight,1,Alan Jouban,Belal Muhammad,43.5,72.0,73.0,170.0,24,70.83333333,6,1,5.67,3.77,50,60,0.51,1.159090909,58,0.3,35.29411765,6.466666667,36.8,71.0,72.0,170.0,28,85.71428571,8,0,4.46,3.78,43,55,2.24,5.894736842,90,0.1,12.5,11.93333333,1.21,7,-1.73,-32,1.0,6.7
d39010c3511fb972,"July 07, 2016",Lightweight,1,Joe Duffy,Mitch Clarke,37.2,70.0,73.0,155.0,21,76.19047619,4,0,2.68,3.78,34,54,0.96,1.454545455,64,0.7,12.5,36.0,39.5,70.0,73.0,155.0,16,68.75,2,0,2.35,3.27,34,47,0.64,4.266666667,50,0.4,18.18181818,0.0,0.33,0,0.32,14,0.0,-2.3
d18b33bdd37f4683,"July 07, 2016",Welterweight,0,Mike Pyle,Alberto Mina,49.6,72.0,74.0,170.0,42,64.28571429,4,0,2.74,2.84,45,60,1.8,5.142857143,70,1.5,44.44444444,0.0,43.0,72.0,77.0,170.0,14,92.85714286,3,0,3.23,3.7,38,47,1.85,9.25,50,0.0,15.38461538,28.01061008,-0.49,7,-0.05,20,-3.0,6.6
5e13fbe15c887a33,"July 07, 2016",Lightweight,1,John Makdessi,Mehdi Baghdad,40.0,68.0,68.0,155.0,27,66.66666667,5,0,5.52,4.15,49,68,0.0,0.0,86,0.0,27.77777778,7.0,40.1,73.0,,155.0,16,68.75,0,0,3.13,4.56,30,46,0.0,0.0,33,0.0,0.0,0.466666667,2.39,19,0.0,53,,-0.1
95a0d706e1f4cfa2,"July 07, 2016",Bantamweight,1,Anthony Birchak,Dileno Lopes,39.0,68.0,69.0,135.0,24,66.66666667,2,0,3.93,3.67,36,56,0.48,3.428571429,61,0.5,18.75,9.333333333,40.6,65.0,,135.0,22,86.36363636,0,0,2.37,3.33,36,53,2.5,8.064516129,100,1.5,0.0,20.66666667,1.56,0,-2.02,-39,,-1.6
a815119606930378,"July 07, 2016",Bantamweight,0,Russell Doane,Pedro Munhoz,38.7,67.0,70.0,135.0,23,65.2173913,3,0,1.75,1.68,40,53,2.11,4.688888889,52,0.8,6.666666667,3.75,38.7,66.0,65.0,135.0,30,66.66666667,2,0,5.38,6.29,41,55,0.48,3.0,82,0.5,15.0,9.375,-3.63,-1,1.63,-30,5.0,0.0
509519d82e906c0f,"July 07, 2016",Bantamweight,1,Felipe Arantes,Jerrod Sanders,37.3,68.0,73.0,135.0,29,62.06896552,4,0,2.37,2.66,45,64,0.93,1.978723404,41,0.7,11.11111111,5.563909774,45.6,68.0,72.0,135.0,19,84.21052632,1,0,0.88,1.14,64,46,2.2,6.666666667,50,1.6,6.25,44.81203008,1.49,-19,-1.27,-9,1.0,-8.3
e71a155192ff2f6c,"July 07, 2016",Lightweight,1,Gilbert Burns,Lukasz Sajewski,38.8,70.0,71.0,170.0,31,70.96774194,4,0,3.15,3.64,48,52,2.12,5.72972973,53,0.5,31.81818182,16.36363636,34.5,68.0,71.0,155.0,16,81.25,0,0,2.06,3.88,35,57,1.01,4.04,66,0.0,7.692307692,9.494949495,1.09,13,1.11,-13,0.0,4.3
5cf03fdfe557803f,"July 07, 2016",Bantamweight,1,Marco Beltran,Reginaldo Vieira,39.0,68.0,69.0,125.0,14,57.14285714,3,0,2.07,1.93,37,63,0.7,1.4,46,0.2,12.5,2.975206612,42.5,67.0,65.0,135.0,18,72.22222222,1,0,3.76,2.89,40,59,1.97,7.296296296,25,0.8,0.0,25.53719008,-1.69,-3,-1.27,21,4.0,-3.5
caf3ca7fc0195412,"July 07, 2016",Welterweight,1,Vicente Luque,Alvaro Herrera Mendoza,33.5,71.0,75.0,170.0,34,67.64705882,6,0,5.05,5.22,51,52,0.99,1.867924528,62,0.7,43.47826087,37.44360902,35.0,72.0,74.0,155.0,15,60.0,1,0,1.89,3.4,38,55,0.0,0.0,33,1.1,22.22222222,0.0,3.16,13,0.99,29,1.0,-1.5
75e21e2f5f3be42e,"June 18, 2016",Welterweight,0,Rory MacDonald,Stephen Thompson,35.8,72.0,76.0,170.0,23,82.60869565,7,0,3.75,2.8,42,62,1.77,3.765957447,88,0.4,26.31578947,0.32,42.2,72.0,75.0,170.0,26,65.38461538,4,0,4.11,3.02,46,55,0.25,0.609756098,63,0.0,47.05882353,4.32,-0.36,-4,1.52,25,1.0,-6.4
4b8c8ae61251ff83,"June 18, 2016",Welterweight,1,Donald Cerrone,Patrick Cote,42.1,73.0,73.0,155.0,53,67.9245283,3,0,4.41,4.48,46,53,1.16,3.515151515,73,1.2,50.0,22.49006623,45.2,71.0,75.0,170.0,34,67.64705882,6,0,2.81,3.21,48,48,0.68,3.4,43,0.2,39.13043478,0.0,1.6,-2,0.48,30,-2.0,-3.1
ad61d042c43451a8,"June 18, 2016",Light Heavyweight,1,Steve Bosse,Sean O'Connell,43.8,71.0,72.0,205.0,14,85.71428571,2,2,5.99,5.38,52,50,0.92,2.787878788,100,0.0,16.66666667,10.8,41.7,73.0,74.0,205.0,26,65.38461538,2,0,5.46,6.77,48,45,0.0,0.0,30,0.5,29.41176471,12.8,0.53,4,0.92,70,-2.0,2.1
c69c5830064fd591,"June 18, 2016",Lightweight,1,Olivier Aubin-Mercier,Thibault Gouti,36.2,69.0,70.0,155.0,16,68.75,6,0,2.48,2.97,51,55,2.36,7.151515152,70,0.5,9.090909091,36.4171123,38.2,70.0,72.0,155.0,17,70.58823529,1,0,3.68,5.64,34,50,1.23,1.5375,83,0.3,16.66666667,2.165775401,-1.2,17,1.13,-13,-2.0,-2.0
fe6da751f2a4859a,"June 18, 2016",Women's Flyweight,0,Valerie Letourneau,Joanne Wood,42.0,67.0,68.0,115.0,14,57.14285714,3,0,4.51,5.4,37,58,0.77,1.711111111,66,0.3,12.5,2.748691099,39.4,66.0,65.0,125.0,25,68.0,5,2,7.1,4.89,51,51,1.52,2.763636364,58,0.3,5.882352941,20.10471204,-2.59,-14,-0.75,8,3.0,2.6
2e11087e1a4f066b,"June 18, 2016",Lightweight,1,Jason Saggo,Leandro Silva,39.5,71.0,71.0,155.0,16,75.0,3,0,2.5,2.94,39,52,2.33,5.825,23,0.0,25.0,13.4,39.5,69.0,72.0,155.0,27,74.07407407,3,0,2.39,2.08,48,63,1.76,4.756756757,65,0.4,0.0,4.866666667,0.11,-9,0.57,-42,-1.0,0.0
911e151d1907197d,"June 18, 2016",Light Heavyweight,1,Misha Cirkunov,Ion Cutelaba,38.2,75.0,77.0,205.0,24,62.5,3,0,3.86,3.06,51,57,4.15,10.64102564,76,1.7,40.0,6.42228739,31.4,73.0,75.0,205.0,31,61.29032258,4,0,4.26,3.34,43,47,3.77,7.693877551,75,0.1,36.84210526,0.791788856,-0.4,8,0.38,1,2.0,6.8
68a93f8eb34f3251,"June 18, 2016",Middleweight,0,Tamdan McCrory,Krzysztof Jotko,38.5,76.0,76.0,185.0,19,73.68421053,4,0,2.07,1.6,49,46,2.28,4.56,33,2.5,21.42857143,0.0,35.7,73.0,77.0,185.0,30,80.0,5,0,2.98,2.23,42,57,1.33,3.41025641,82,0.1,12.5,1.016949153,-0.91,7,0.95,-49,-1.0,2.8
4cf7792aef993be1,"June 18, 2016",Bantamweight,0,Chris Beal,Joe Soto,39.8,67.0,69.0,125.0,15,66.66666667,2,0,3.45,3.18,35,61,1.6,2.75862069,78,0.2,10.0,0.805860806,38.1,66.0,65.0,135.0,25,72.0,3,0,3.36,5.37,41,67,0.85,4.047619048,70,1.9,16.66666667,9.377289377,0.09,-6,0.75,8,4.0,1.7
b2039609019496d9,"June 18, 2016",Middleweight,1,Elias Theodorou,Sam Alvey,36.9,73.0,75.0,185.0,19,84.21052632,7,0,4.19,2.39,42,53,1.27,4.535714286,59,0.0,12.5,6.533333333,39.0,74.0,75.0,185.0,52,63.46153846,1,0,3.28,3.63,44,52,0.06,0.428571429,82,0.1,27.27272727,6.266666667,0.91,-2,1.21,-23,0.0,-2.1
afd53c8033f6ee82,"June 18, 2016",Women's Strawweight,1,Randa Markos,Jocelyn Jones-Lybarger,39.8,64.0,63.0,115.0,24,45.83333333,3,1,2.97,3.1,43,58,1.12,4.0,52,0.2,0.0,7.933333333,39.6,67.0,64.0,115.0,10,60.0,0,0,2.96,4.83,31,56,0.34,1.36,81,0.0,0.0,7.333333333,0.01,12,0.78,-29,-1.0,0.2
315b6e91a0239148,"June 18, 2016",Welterweight,1,Colby Covington,Jonathan Meunier,37.2,71.0,72.0,170.0,22,77.27272727,6,0,3.81,3.09,38,54,3.64,8.666666667,68,0.2,29.41176471,50.36697248,37.8,75.0,,170.0,9,88.88888889,1,1,3.47,1.43,50,69,0.58,1.757575758,58,0.0,0.0,0.0,0.34,-12,3.06,10,,-0.6
f8b32aeb9b628d89,"June 18, 2016",Flyweight,1,Ali Bagautinov,Geane Herrera,39.9,64.0,65.0,125.0,21,71.42857143,4,0,2.85,3.09,42,52,2.51,6.972222222,65,0.3,6.666666667,33.8,35.0,65.0,66.0,125.0,12,75.0,1,0,1.51,5.07,31,52,0.83,2.243243243,38,0.6,11.11111111,3.733333333,1.34,11,1.68,27,-1.0,4.9
812ff38f0ed409ca,"June 04, 2016",Middleweight,0,Luke Rockhold,Michael Bisping,40.6,75.0,77.0,185.0,22,72.72727273,6,0,4.1,2.68,49,53,0.7,2.413793103,65,1.0,62.5,0.0,46.2,73.0,75.0,185.0,39,76.92307692,6,0,4.33,2.71,38,65,1.05,2.441860465,63,0.3,50.0,0.833333333,-0.23,11,-0.35,2,2.0,-5.6
9c884cbc3791bf60,"June 04, 2016",Bantamweight,1,Dominick Cruz,Urijah Faber,40.2,68.0,68.0,135.0,28,85.71428571,7,0,3.91,2.61,33,70,2.82,6.714285714,83,0.1,16.66666667,8.24,46.0,66.0,67.0,135.0,46,76.08695652,5,0,2.65,2.59,40,64,1.54,5.133333333,58,0.8,17.14285714,0.44,1.26,-7,1.28,25,1.0,-5.8
345b1bc51f0f5e86,"June 04, 2016",Featherweight,1,Max Holloway,Ricardo Lamas,33.4,71.0,69.0,145.0,34,76.47058824,5,0,7.16,4.76,47,59,0.25,0.471698113,83,0.3,46.15384615,6.533333333,43.0,68.0,71.0,145.0,28,71.42857143,5,1,3.13,2.87,47,57,1.84,5.575757576,46,0.9,50.0,3.0,4.03,0,-1.59,37,-2.0,-9.6
c33cc8b85b9a202c,"June 04, 2016",Middleweight,1,Dan Henderson,Hector Lombard,54.7,71.0,74.0,185.0,47,68.08510638,3,0,2.44,2.7,47,51,1.52,2.923076923,57,0.3,59.375,0.310077519,47.3,69.0,71.0,185.0,45,75.55555556,2,0,3.02,3.35,46,53,1.69,3.520833333,77,0.5,14.70588235,21.08527132,-0.58,1,-0.17,-20,3.0,7.4
e86a77b69d50a834,"June 04, 2016",Lightweight,1,Dustin Poirier,King Green,36.3,69.0,72.0,155.0,39,76.92307692,5,0,5.3,4.33,50,52,1.24,3.444444444,64,1.3,50.0,5.549132948,38.7,70.0,71.0,155.0,50,64.0,4,0,6.4,3.72,52,62,1.22,3.128205128,74,0.3,25.0,0.0,-1.1,-2,0.02,-10,1.0,-2.4
db1be0ca226d3a2f,"June 04, 2016",Featherweight,1,Brian Ortega,Clay Guida,34.2,68.0,69.0,145.0,20,80.0,6,0,4.08,6.59,37,49,1.07,4.115384615,55,1.1,31.25,0.272727273,43.4,67.0,70.0,155.0,60,63.33333333,3,0,2.63,3.0,33,61,3.1,8.857142857,66,0.6,10.52631579,2.181818182,1.45,4,-2.03,-11,-1.0,-9.2
2c65d5d20cc893e4,"June 04, 2016",Lightweight,1,Beneil Dariush,James Vick,36.0,70.0,72.0,155.0,29,75.86206897,7,0,3.78,2.65,48,57,1.9,5.588235294,80,0.9,36.36363636,18.75,38.2,75.0,76.0,155.0,18,72.22222222,5,0,4.13,3.31,39,60,0.26,0.787878788,57,0.7,46.15384615,6.5625,-0.35,9,1.64,23,-4.0,-2.2
e06f96f3484ad74a,"June 04, 2016",Women's Strawweight,0,Jessica Penne,Jessica Andrade,42.3,65.0,67.0,115.0,23,60.86956522,4,0,2.63,5.05,33,45,1.29,7.166666667,36,0.5,21.42857143,0.0,33.6,61.0,62.0,125.0,40,65.0,5,0,6.39,5.49,50,54,2.21,4.092592593,71,0.3,38.46153846,4.033613445,-3.76,-17,-0.92,-35,5.0,8.7
5b55a8e33199d71e,"June 04, 2016",Featherweight,0,Cole Miller,Alex Caceres,41.0,73.0,73.0,145.0,32,65.625,3,0,3.0,3.88,33,59,0.6,1.666666667,38,1.8,14.28571429,10.13333333,36.9,70.0,73.0,145.0,36,58.33333333,7,0,4.21,3.09,49,62,0.54,0.794117647,64,0.7,14.28571429,12.06666667,-1.21,-16,0.06,-26,0.0,4.1
3e020d62796a7ce3,"June 04, 2016",Welterweight,1,Sean Strickland,Tom Breese,34.2,73.0,76.0,185.0,36,80.55555556,6,0,5.95,4.57,42,60,0.73,1.140625,76,0.2,20.68965517,1.2,33.6,75.0,73.0,185.0,15,80.0,5,0,3.34,2.81,50,60,0.0,0.0,70,1.1,41.66666667,0.733333333,2.61,-8,0.73,6,3.0,0.6
5e794b8ef52c88cb,"June 04, 2016",Light Heavyweight,0,Jonathan Wilson,Henrique da Silva,37.8,74.0,75.0,205.0,10,70.0,1,0,2.92,5.65,48,56,0.37,0.37,80,0.0,28.57142857,8.929219601,35.7,75.0,76.0,205.0,19,73.68421053,2,0,3.89,5.28,60,40,0.25,1.785714286,22,0.2,21.42857143,9.909255898,-0.97,-12,0.12,58,-1.0,2.1
e640fd983577d349,"June 04, 2016",Middleweight,0,Kevin Casey,Elvis Mutapcic,43.9,71.0,77.0,185.0,16,56.25,2,0,2.27,3.76,53,46,0.79,3.590909091,27,0.4,44.44444444,22.86666667,38.8,72.0,72.0,185.0,22,68.18181818,0,0,3.41,4.27,40,38,0.0,0.0,81,0.0,6.666666667,3.866666667,-1.14,13,0.79,-54,5.0,5.1
1cbb930fb77a3781,"June 04, 2016",Lightweight,1,Marco Polo Reyes,Dong Hyun Ma,40.5,71.0,71.0,155.0,15,53.33333333,4,0,6.0,5.52,37,59,0.0,0.0,46,0.0,87.5,7.078651685,36.7,71.0,70.0,155.0,30,53.33333333,3,0,2.84,4.1,41,54,1.27,2.396226415,33,0.0,31.25,7.415730337,3.16,-4,-1.27,13,1.0,3.8
8d9b460143ae19bc,"May 29, 2016",Bantamweight,0,Thomas Almeida,Cody Garbrandt,33.8,67.0,70.0,145.0,27,81.48148148,5,0,4.84,4.93,43,61,0.17,1.214285714,75,0.0,31.81818182,0.0,33.8,68.0,65.0,135.0,20,70.0,3,0,2.98,3.76,40,60,1.03,3.029411765,80,0.0,71.42857143,0.693641618,1.86,3,-0.86,-5,5.0,0.0
b2c3f1783a0c8530,"May 29, 2016",Featherweight,0,Renan Barao,Jeremy Stephens,38.3,66.0,70.0,145.0,43,79.06976744,2,0,3.78,3.9,36,57,1.49,3.634146341,91,0.5,14.70588235,9.933333333,39.0,69.0,71.0,155.0,48,58.33333333,3,0,3.15,3.14,40,58,1.11,2.921052632,62,0.4,39.28571429,9.533333333,0.63,-4,0.38,29,-1.0,-0.7
a78ccbb549d36ddd,"May 29, 2016",Welterweight,0,Tarec Saffiedine,Rick Story,38.7,70.0,70.0,170.0,23,69.56521739,6,0,4.05,3.06,47,62,0.52,1.444444444,84,0.1,12.5,2.466666667,40.7,69.0,71.0,170.0,28,67.85714286,6,0,3.8,2.17,41,62,2.53,5.270833333,63,0.9,15.78947368,27.66666667,0.25,6,-2.01,21,-1.0,-2.0
313801a4262f1ea5,"May 29, 2016",Middleweight,1,Chris Camozzi,Vitor Miranda,38.5,74.0,75.0,185.0,37,64.86486486,3,0,3.57,2.96,44,56,0.27,1.421052632,57,0.5,8.333333333,22.46666667,46.2,73.0,77.0,185.0,17,70.58823529,3,0,2.98,2.95,45,58,0.95,1.727272727,50,0.2,25.0,0.933333333,0.59,-1,-0.68,7,-2.0,-7.7
8d975de5d033ccde,"May 29, 2016",Welterweight,0,Jorge Masvidal,Lorenz Larkin,40.5,71.0,74.0,170.0,52,67.30769231,4,0,4.05,3.05,47,64,1.38,2.338983051,72,0.3,22.85714286,11.0,38.7,71.0,72.0,170.0,24,75.0,5,2,3.53,2.74,46,63,0.27,0.642857143,79,0.1,27.77777778,8.466666667,0.52,1,1.11,-7,2.0,1.8
6387fdb44c61ccdb,"May 29, 2016",Lightweight,0,Joshua Burkman,Paul Felder,45.1,70.0,72.0,170.0,44,63.63636364,1,0,2.69,3.13,43,51,2.53,7.027777778,72,0.3,10.71428571,13.66666667,41.0,71.0,70.0,155.0,23,73.91304348,6,0,3.7,3.44,44,48,0.29,1.035714286,64,0.2,29.41176471,4.866666667,-1.01,-1,2.24,8,2.0,4.1
934718256f4d082c,"May 29, 2016",Women's Bantamweight,1,Sara McMann,Jessica Eye,44.6,66.0,66.0,135.0,19,68.42105263,5,1,2.26,1.92,46,47,4.38,6.738461538,50,0.5,15.38461538,31.86666667,38.8,66.0,66.0,125.0,26,57.69230769,4,0,3.86,4.19,37,55,0.58,1.45,57,0.5,13.33333333,0.0,-1.6,9,3.8,-7,0.0,5.8
f457d55f78d581f9,"May 29, 2016",Lightweight,1,Abel Trujillo,Jordan Rinaldi,41.6,68.0,70.0,155.0,23,65.2173913,5,0,2.65,2.31,41,59,2.18,4.844444444,40,0.4,20.0,16.26666667,37.6,70.0,72.0,145.0,21,66.66666667,2,0,1.56,2.32,35,59,1.45,4.142857143,20,1.2,7.142857143,15.46666667,1.09,6,0.73,20,-2.0,4.0
09b8253a30360429,"May 29, 2016",Middleweight,1,Jake Collier,Alberto Uda,36.5,75.0,78.0,230.0,23,56.52173913,3,0,5.8,5.08,44,50,0.71,2.151515152,67,0.6,38.46153846,25.57377049,40.8,75.0,,185.0,14,85.71428571,0,0,1.79,3.49,52,45,2.83,5.66,66,0.0,8.333333333,13.60655738,4.01,-8,-2.12,1,,-4.3
5724a9cf463c8390,"May 29, 2016",Lightweight,1,Erik Koch,Shane Campbell,36.6,70.0,71.0,170.0,22,72.72727273,5,1,2.33,2.82,42,47,1.02,2.428571429,81,1.0,31.25,31.86721992,38.3,72.0,71.0,155.0,20,70.0,1,0,3.99,3.19,59,55,1.36,4.857142857,82,0.0,14.28571429,8.091286307,-1.66,-17,-0.34,-1,0.0,-1.7
6e093a1d4286dad6,"May 29, 2016",Bantamweight,0,Aljamain Sterling,Bryan Caraway,35.8,67.0,71.0,145.0,29,82.75862069,8,0,4.41,2.21,52,58,2.51,8.655172414,42,0.7,16.66666667,15.4,40.8,68.0,68.0,135.0,30,70.0,6,0,2.53,3.61,34,54,2.57,10.28,80,0.8,4.761904762,26.33333333,1.88,18,-0.06,-38,3.0,-5.0
969970fbe24945d0,"May 29, 2016",Heavyweight,0,Chris de la Rocha,Adam Milstead,46.0,75.0,80.0,250.0,8,62.5,1,0,4.08,6.37,45,43,2.02,6.733333333,33,1.0,80.0,19.74121996,37.9,75.0,76.0,205.0,12,66.66666667,1,0,3.85,4.79,46,43,0.0,0.0,64,0.0,25.0,2.218114603,0.23,-1,2.02,-31,4.0,8.1
e27504d07ebbc441,"May 14, 2016",Heavyweight,0,Fabricio Werdum,Stipe Miocic,47.8,76.0,77.0,231.0,34,70.58823529,6,1,3.59,2.64,52,55,1.75,5.64516129,31,1.2,37.5,0.0,42.7,76.0,80.0,240.0,25,80.0,7,0,4.67,4.01,52,52,1.74,5.117647059,65,0.0,65.0,0.718562874,-1.08,0,0.01,-34,-3.0,5.1
80c4f70b7f7a1945,"May 14, 2016",Middleweight,1,Jacare Souza,Vitor Belfort,45.4,73.0,72.0,185.0,36,72.22222222,4,0,2.53,2.83,47,62,2.57,6.58974359,57,1.3,30.76923077,41.22302158,48.1,72.0,74.0,185.0,40,65.0,5,0,1.59,2.83,46,50,1.02,1.7,53,0.6,88.46153846,0.431654676,0.94,1,1.55,4,-2.0,-2.7
ee9e4f8523a484a6,"May 14, 2016",Catch Weight,1,Cristiane Justino,Leslie Smith,39.8,68.0,68.0,145.0,23,91.30434783,8,1,7.28,2.25,52,64,0.66,1.2,94,0.4,47.61904762,8.888888889,42.7,69.0,66.0,135.0,18,55.55555556,4,2,7.56,8.41,40,51,0.0,0.0,62,0.0,40.0,0.0,-0.28,12,0.66,32,2.0,-2.9
8ec7d82619bfb564,"May 14, 2016",Light Heavyweight,1,Mauricio Rua,Corey Anderson,43.5,73.0,76.0,205.0,42,64.28571429,5,0,3.57,2.79,50,54,2.01,4.1875,49,0.7,103.7037037,0.866666667,35.6,75.0,79.0,205.0,19,73.68421053,6,0,4.43,2.22,46,59,4.89,9.78,83,0.0,50.0,22.66666667,-0.86,4,-2.88,-34,-3.0,7.9
93026e3763542c05,"May 14, 2016",Welterweight,0,Warlley Alves,Bryan Barberena,34.3,71.0,72.0,185.0,23,65.2173913,4,0,3.04,3.95,48,50,1.22,2.44,62,0.8,40.0,7.666666667,36.0,72.0,72.0,185.0,30,60.0,4,0,5.35,4.59,48,44,0.13,0.590909091,50,0.3,33.33333333,13.73333333,-2.31,0,1.09,12,0.0,-1.7
9231cef371b89a46,"May 14, 2016",Welterweight,1,Demian Maia,Matt Brown,47.5,73.0,72.0,170.0,39,71.79487179,5,0,1.8,2.07,43,63,2.49,10.375,61,1.0,10.71428571,49.80482204,44.3,72.0,75.0,170.0,45,57.77777778,4,1,3.76,2.92,55,55,1.68,3.652173913,63,1.3,61.53846154,4.064293915,-1.96,-12,0.81,-2,-3.0,3.2
e99f92b92e90b228,"May 14, 2016",Middleweight,1,Thiago Santos,Nate Marquardt,41.3,74.0,76.0,205.0,33,66.66666667,5,0,3.72,2.57,48,53,0.88,2.666666667,65,0.1,63.63636364,7.397260274,46.1,72.0,74.0,185.0,56,62.5,3,0,2.71,2.32,49,55,1.87,3.666666667,70,0.8,34.28571429,0.0,1.01,-1,-0.99,-5,2.0,-4.8
65d777a16fce2be8,"May 14, 2016",Lightweight,1,Francisco Trinaldo,Yancy Medeiros,46.7,69.0,70.0,170.0,37,75.67567568,6,0,3.13,2.67,45,60,0.98,2.333333333,60,0.5,17.85714286,14.06666667,37.7,70.0,75.0,155.0,23,65.2173913,4,0,4.36,5.67,37,47,0.33,0.66,73,0.7,46.66666667,6.333333333,-1.23,8,0.65,-13,-5.0,9.0
